cbsa,metro_name,yr,qtr,index_nsa,index_sa
39580,"Raleigh-Cary, NC",2023,3,447.32,444.73
39580,"Raleigh-Cary, NC",2023,4,441.74,448.42
39580,"Raleigh-Cary, NC",2024,1,448.64,452.48
39580,"Raleigh-Cary, NC",2024,2,462.67,451.10
39580,"Raleigh-Cary, NC",2024,3,453.66,451.09
40060,"Richmond, VA",1991,1,100.00,100.00
40060,"Richmond, VA",1991,2,101.82,100.86
40060,"Richmond, VA",1991,3,100.50,99.69
40060,"Richmond, VA",1991,4,102.60,101.36
40060,"Richmond, VA",1992,1,102.57,102.52
40060,"Richmond, VA",1992,2,101.97,101.05
40060,"Richmond, VA",1992,3,103.60,102.74
40060,"Richmond, VA",1992,4,104.11,102.88
40060,"Richmond, VA",1993,1,102.53,102.43
40060,"Richmond, VA",1993,2,104.58,103.69
40060,"Richmond, VA",1993,3,104.92,104.03
40060,"Richmond, VA",1993,4,106.02,104.80
40060,"Richmond, VA",1994,1,105.27,105.08
40060,"Richmond, VA",1994,2,106.67,105.78
40060,"Richmond, VA",1994,3,108.18,107.31
40060,"Richmond, VA",1994,4,108.25,107.04
40060,"Richmond, VA",1995,1,108.76,108.46
40060,"Richmond, VA",1995,2,109.26,108.36
40060,"Richmond, VA",1995,3,109.98,109.12
40060,"Richmond, VA",1995,4,111.10,109.94
40060,"Richmond, VA",1996,1,110.07,109.65
40060,"Richmond, VA",1996,2,112.49,111.56
40060,"Richmond, VA",1996,3,111.52,110.69
40060,"Richmond, VA",1996,4,113.18,112.07
40060,"Richmond, VA",1997,1,113.69,113.20
40060,"Richmond, VA",1997,2,114.13,113.12
40060,"Richmond, VA",1997,3,114.69,113.81
40060,"Richmond, VA",1997,4,116.57,115.58
40060,"Richmond, VA",1998,1,117.37,116.86
40060,"Richmond, VA",1998,2,118.72,117.57
40060,"Richmond, VA",1998,3,119.48,118.47
40060,"Richmond, VA",1998,4,121.31,120.45
40060,"Richmond, VA",1999,1,123.46,123.03
40060,"Richmond, VA",1999,2,124.49,123.11
40060,"Richmond, VA",1999,3,126.95,125.73
40060,"Richmond, VA",1999,4,127.52,126.83
40060,"Richmond, VA",2000,1,128.37,128.02
40060,"Richmond, VA",2000,2,132.34,130.74
40060,"Richmond, VA",2000,3,133.76,132.31
40060,"Richmond, VA",2000,4,133.97,133.40
40060,"Richmond, VA",2001,1,136.84,136.67
40060,"Richmond, VA",2001,2,140.60,138.70
40060,"Richmond, VA",2001,3,142.34,140.69
40060,"Richmond, VA",2001,4,142.82,142.30
40060,"Richmond, VA",2002,1,144.84,144.79
40060,"Richmond, VA",2002,2,150.35,148.22
40060,"Richmond, VA",2002,3,152.44,150.59
40060,"Richmond, VA",2002,4,154.81,154.28
40060,"Richmond, VA",2003,1,157.39,157.45
40060,"Richmond, VA",2003,2,162.66,160.30
40060,"Richmond, VA",2003,3,165.98,163.92
40060,"Richmond, VA",2003,4,168.38,167.83
40060,"Richmond, VA",2004,1,171.17,171.27
40060,"Richmond, VA",2004,2,179.39,176.81
40060,"Richmond, VA",2004,3,184.26,181.82
40060,"Richmond, VA",2004,4,189.28,188.82
40060,"Richmond, VA",2005,1,194.30,194.34
40060,"Richmond, VA",2005,2,204.28,201.42
40060,"Richmond, VA",2005,3,212.86,209.78
40060,"Richmond, VA",2005,4,217.38,217.18
40060,"Richmond, VA",2006,1,222.56,222.48
40060,"Richmond, VA",2006,2,228.96,225.91
40060,"Richmond, VA",2006,3,232.40,228.55
40060,"Richmond, VA",2006,4,232.43,232.65
40060,"Richmond, VA",2007,1,235.46,235.43
40060,"Richmond, VA",2007,2,241.12,237.82
40060,"Richmond, VA",2007,3,239.64,235.35
40060,"Richmond, VA",2007,4,231.21,231.59
40060,"Richmond, VA",2008,1,232.00,232.50
40060,"Richmond, VA",2008,2,228.01,224.40
40060,"Richmond, VA",2008,3,225.41,221.23
40060,"Richmond, VA",2008,4,214.66,215.01
40060,"Richmond, VA",2009,1,209.66,210.87
40060,"Richmond, VA",2009,2,207.13,203.21
40060,"Richmond, VA",2009,3,213.37,209.38
40060,"Richmond, VA",2009,4,205.67,205.86
40060,"Richmond, VA",2010,1,201.48,203.49
40060,"Richmond, VA",2010,2,205.00,200.50
40060,"Richmond, VA",2010,3,195.25,191.50
40060,"Richmond, VA",2010,4,188.88,189.06
40060,"Richmond, VA",2011,1,181.09,183.51
40060,"Richmond, VA",2011,2,190.76,186.03
40060,"Richmond, VA",2011,3,186.14,182.62
40060,"Richmond, VA",2011,4,183.92,184.05
40060,"Richmond, VA",2012,1,180.87,183.70
40060,"Richmond, VA",2012,2,191.54,186.37
40060,"Richmond, VA",2012,3,194.74,191.17
40060,"Richmond, VA",2012,4,192.16,192.36
40060,"Richmond, VA",2013,1,192.50,195.43
40060,"Richmond, VA",2013,2,202.43,196.93
40060,"Richmond, VA",2013,3,203.91,200.32
40060,"Richmond, VA",2013,4,198.12,198.40
40060,"Richmond, VA",2014,1,198.98,201.55
40060,"Richmond, VA",2014,2,209.78,204.39
40060,"Richmond, VA",2014,3,208.54,204.98
40060,"Richmond, VA",2014,4,208.69,209.11
40060,"Richmond, VA",2015,1,207.45,209.42
40060,"Richmond, VA",2015,2,217.67,212.48
40060,"Richmond, VA",2015,3,215.00,211.64
40060,"Richmond, VA",2015,4,219.60,219.94
40060,"Richmond, VA",2016,1,217.73,219.23
40060,"Richmond, VA",2016,2,226.97,221.80
40060,"Richmond, VA",2016,3,229.74,226.58
40060,"Richmond, VA",2016,4,229.64,229.86
40060,"Richmond, VA",2017,1,233.37,234.43
40060,"Richmond, VA",2017,2,240.52,235.30
40060,"Richmond, VA",2017,3,242.53,239.53
40060,"Richmond, VA",2017,4,244.31,244.52
40060,"Richmond, VA",2018,1,250.22,250.93
40060,"Richmond, VA",2018,2,255.75,250.18
40060,"Richmond, VA",2018,3,259.03,256.15
40060,"Richmond, VA",2018,4,257.64,258.15
40060,"Richmond, VA",2019,1,258.01,258.27
40060,"Richmond, VA",2019,2,270.94,264.69
40060,"Richmond, VA",2019,3,271.30,268.82
40060,"Richmond, VA",2019,4,272.86,273.70
40060,"Richmond, VA",2020,1,276.63,276.55
40060,"Richmond, VA",2020,2,284.25,277.14
40060,"Richmond, VA",2020,3,293.47,291.43
40060,"Richmond, VA",2020,4,302.06,303.28
40060,"Richmond, VA",2021,1,314.32,313.89
40060,"Richmond, VA",2021,2,336.72,327.73
40060,"Richmond, VA",2021,3,337.22,335.54
40060,"Richmond, VA",2021,4,344.12,345.60
40060,"Richmond, VA",2022,1,365.36,364.72
40060,"Richmond, VA",2022,2,384.84,374.10
40060,"Richmond, VA",2022,3,375.85,374.45
40060,"Richmond, VA",2022,4,379.87,381.54
40060,"Richmond, VA",2023,1,391.81,391.05
40060,"Richmond, VA",2023,2,404.29,392.71
40060,"Richmond, VA",2023,3,408.97,407.84
40060,"Richmond, VA",2023,4,413.27,414.87
40060,"Richmond, VA",2024,1,415.71,415.00
40060,"Richmond, VA",2024,2,439.20,426.61
40060,"Richmond, VA",2024,3,431.68,430.53
40140,"Riverside-San Bernardino-Ontario, CA",1991,1,100.00,100.00
40140,"Riverside-San Bernardino-Ontario, CA",1991,2,100.27,100.23
40140,"Riverside-San Bernardino-Ontario, CA",1991,3,99.10,99.15
40140,"Riverside-San Bernardino-Ontario, CA",1991,4,100.12,99.30
40140,"Riverside-San Bernardino-Ontario, CA",1992,1,98.84,98.87
40140,"Riverside-San Bernardino-Ontario, CA",1992,2,97.47,97.46
40140,"Riverside-San Bernardino-Ontario, CA",1992,3,97.30,97.26
40140,"Riverside-San Bernardino-Ontario, CA",1992,4,95.52,94.82
40140,"Riverside-San Bernardino-Ontario, CA",1993,1,93.48,93.49
40140,"Riverside-San Bernardino-Ontario, CA",1993,2,91.30,91.33
40140,"Riverside-San Bernardino-Ontario, CA",1993,3,88.38,88.20
40140,"Riverside-San Bernardino-Ontario, CA",1993,4,88.39,87.84
40140,"Riverside-San Bernardino-Ontario, CA",1994,1,85.10,85.13
40140,"Riverside-San Bernardino-Ontario, CA",1994,2,83.97,83.98
40140,"Riverside-San Bernardino-Ontario, CA",1994,3,82.99,82.71
40140,"Riverside-San Bernardino-Ontario, CA",1994,4,81.96,81.55
40140,"Riverside-San Bernardino-Ontario, CA",1995,1,80.72,80.80
40140,"Riverside-San Bernardino-Ontario, CA",1995,2,80.15,80.10
40140,"Riverside-San Bernardino-Ontario, CA",1995,3,81.13,80.76
40140,"Riverside-San Bernardino-Ontario, CA",1995,4,79.26,78.99
40140,"Riverside-San Bernardino-Ontario, CA",1996,1,79.98,80.12
40140,"Riverside-San Bernardino-Ontario, CA",1996,2,79.15,78.99
40140,"Riverside-San Bernardino-Ontario, CA",1996,3,78.96,78.54
40140,"Riverside-San Bernardino-Ontario, CA",1996,4,78.95,78.82
40140,"Riverside-San Bernardino-Ontario, CA",1997,1,77.73,77.88
40140,"Riverside-San Bernardino-Ontario, CA",1997,2,78.99,78.70
40140,"Riverside-San Bernardino-Ontario, CA",1997,3,79.97,79.54
40140,"Riverside-San Bernardino-Ontario, CA",1997,4,80.20,80.15
40140,"Riverside-San Bernardino-Ontario, CA",1998,1,82.13,82.33
40140,"Riverside-San Bernardino-Ontario, CA",1998,2,84.86,84.42
40140,"Riverside-San Bernardino-Ontario, CA",1998,3,86.62,86.17
40140,"Riverside-San Bernardino-Ontario, CA",1998,4,88.55,88.56
40140,"Riverside-San Bernardino-Ontario, CA",1999,1,90.43,90.66
40140,"Riverside-San Bernardino-Ontario, CA",1999,2,93.42,92.86
40140,"Riverside-San Bernardino-Ontario, CA",1999,3,94.78,94.31
40140,"Riverside-San Bernardino-Ontario, CA",1999,4,96.36,96.38
40140,"Riverside-San Bernardino-Ontario, CA",2000,1,98.66,98.94
40140,"Riverside-San Bernardino-Ontario, CA",2000,2,101.93,101.32
40140,"Riverside-San Bernardino-Ontario, CA",2000,3,103.95,103.37
40140,"Riverside-San Bernardino-Ontario, CA",2000,4,106.87,106.94
40140,"Riverside-San Bernardino-Ontario, CA",2001,1,109.27,109.57
40140,"Riverside-San Bernardino-Ontario, CA",2001,2,113.26,112.68
40140,"Riverside-San Bernardino-Ontario, CA",2001,3,116.07,115.31
40140,"Riverside-San Bernardino-Ontario, CA",2001,4,118.13,118.18
40140,"Riverside-San Bernardino-Ontario, CA",2002,1,122.09,122.47
40140,"Riverside-San Bernardino-Ontario, CA",2002,2,127.56,127.02
40140,"Riverside-San Bernardino-Ontario, CA",2002,3,134.40,133.34
40140,"Riverside-San Bernardino-Ontario, CA",2002,4,139.19,139.28
40140,"Riverside-San Bernardino-Ontario, CA",2003,1,144.59,145.08
40140,"Riverside-San Bernardino-Ontario, CA",2003,2,152.41,151.88
40140,"Riverside-San Bernardino-Ontario, CA",2003,3,160.59,159.12
40140,"Riverside-San Bernardino-Ontario, CA",2003,4,169.29,169.43
40140,"Riverside-San Bernardino-Ontario, CA",2004,1,181.07,181.86
40140,"Riverside-San Bernardino-Ontario, CA",2004,2,195.43,194.67
40140,"Riverside-San Bernardino-Ontario, CA",2004,3,211.10,209.06
40140,"Riverside-San Bernardino-Ontario, CA",2004,4,220.06,220.23
40140,"Riverside-San Bernardino-Ontario, CA",2005,1,229.86,231.14
40140,"Riverside-San Bernardino-Ontario, CA",2005,2,242.66,241.53
40140,"Riverside-San Bernardino-Ontario, CA",2005,3,256.74,254.21
40140,"Riverside-San Bernardino-Ontario, CA",2005,4,264.34,264.48
40140,"Riverside-San Bernardino-Ontario, CA",2006,1,269.65,271.49
40140,"Riverside-San Bernardino-Ontario, CA",2006,2,273.43,271.92
40140,"Riverside-San Bernardino-Ontario, CA",2006,3,272.06,269.53
40140,"Riverside-San Bernardino-Ontario, CA",2006,4,264.52,264.33
40140,"Riverside-San Bernardino-Ontario, CA",2007,1,262.85,264.94
40140,"Riverside-San Bernardino-Ontario, CA",2007,2,263.91,262.34
40140,"Riverside-San Bernardino-Ontario, CA",2007,3,246.95,244.92
40140,"Riverside-San Bernardino-Ontario, CA",2007,4,222.91,222.35
40140,"Riverside-San Bernardino-Ontario, CA",2008,1,194.56,196.24
40140,"Riverside-San Bernardino-Ontario, CA",2008,2,175.77,174.74
40140,"Riverside-San Bernardino-Ontario, CA",2008,3,159.75,158.69
40140,"Riverside-San Bernardino-Ontario, CA",2008,4,146.51,145.75
40140,"Riverside-San Bernardino-Ontario, CA",2009,1,138.91,140.21
40140,"Riverside-San Bernardino-Ontario, CA",2009,2,133.44,132.71
40140,"Riverside-San Bernardino-Ontario, CA",2009,3,135.82,135.08
40140,"Riverside-San Bernardino-Ontario, CA",2009,4,139.95,139.00
40140,"Riverside-San Bernardino-Ontario, CA",2010,1,136.06,137.32
40140,"Riverside-San Bernardino-Ontario, CA",2010,2,138.89,138.24
40140,"Riverside-San Bernardino-Ontario, CA",2010,3,137.27,136.58
40140,"Riverside-San Bernardino-Ontario, CA",2010,4,136.48,135.44
40140,"Riverside-San Bernardino-Ontario, CA",2011,1,131.36,132.58
40140,"Riverside-San Bernardino-Ontario, CA",2011,2,128.98,128.37
40140,"Riverside-San Bernardino-Ontario, CA",2011,3,128.57,127.93
40140,"Riverside-San Bernardino-Ontario, CA",2011,4,130.56,129.67
40140,"Riverside-San Bernardino-Ontario, CA",2012,1,129.10,130.23
40140,"Riverside-San Bernardino-Ontario, CA",2012,2,134.72,134.04
40140,"Riverside-San Bernardino-Ontario, CA",2012,3,138.03,137.26
40140,"Riverside-San Bernardino-Ontario, CA",2012,4,143.48,142.72
40140,"Riverside-San Bernardino-Ontario, CA",2013,1,150.91,152.19
40140,"Riverside-San Bernardino-Ontario, CA",2013,2,162.66,161.71
40140,"Riverside-San Bernardino-Ontario, CA",2013,3,172.95,171.85
40140,"Riverside-San Bernardino-Ontario, CA",2013,4,177.17,176.65
40140,"Riverside-San Bernardino-Ontario, CA",2014,1,180.33,181.67
40140,"Riverside-San Bernardino-Ontario, CA",2014,2,186.52,185.36
40140,"Riverside-San Bernardino-Ontario, CA",2014,3,188.61,187.24
40140,"Riverside-San Bernardino-Ontario, CA",2014,4,191.65,191.52
40140,"Riverside-San Bernardino-Ontario, CA",2015,1,192.33,193.56
40140,"Riverside-San Bernardino-Ontario, CA",2015,2,197.26,195.95
40140,"Riverside-San Bernardino-Ontario, CA",2015,3,200.71,199.17
40140,"Riverside-San Bernardino-Ontario, CA",2015,4,201.87,202.09
40140,"Riverside-San Bernardino-Ontario, CA",2016,1,204.89,205.89
40140,"Riverside-San Bernardino-Ontario, CA",2016,2,210.45,209.08
40140,"Riverside-San Bernardino-Ontario, CA",2016,3,214.10,212.43
40140,"Riverside-San Bernardino-Ontario, CA",2016,4,214.92,215.44
40140,"Riverside-San Bernardino-Ontario, CA",2017,1,217.18,217.97
40140,"Riverside-San Bernardino-Ontario, CA",2017,2,226.66,225.15
40140,"Riverside-San Bernardino-Ontario, CA",2017,3,231.52,229.80
40140,"Riverside-San Bernardino-Ontario, CA",2017,4,234.50,235.25
40140,"Riverside-San Bernardino-Ontario, CA",2018,1,239.67,240.38
40140,"Riverside-San Bernardino-Ontario, CA",2018,2,244.12,242.31
40140,"Riverside-San Bernardino-Ontario, CA",2018,3,248.18,246.48
40140,"Riverside-San Bernardino-Ontario, CA",2018,4,246.25,247.27
40140,"Riverside-San Bernardino-Ontario, CA",2019,1,249.85,250.48
40140,"Riverside-San Bernardino-Ontario, CA",2019,2,254.73,252.46
40140,"Riverside-San Bernardino-Ontario, CA",2019,3,256.61,255.10
40140,"Riverside-San Bernardino-Ontario, CA",2019,4,257.47,258.74
40140,"Riverside-San Bernardino-Ontario, CA",2020,1,264.91,265.69
40140,"Riverside-San Bernardino-Ontario, CA",2020,2,269.21,266.21
40140,"Riverside-San Bernardino-Ontario, CA",2020,3,278.86,277.50
40140,"Riverside-San Bernardino-Ontario, CA",2020,4,293.62,295.30
40140,"Riverside-San Bernardino-Ontario, CA",2021,1,309.09,310.17
40140,"Riverside-San Bernardino-Ontario, CA",2021,2,335.25,330.75
40140,"Riverside-San Bernardino-Ontario, CA",2021,3,351.99,350.59
40140,"Riverside-San Bernardino-Ontario, CA",2021,4,366.34,368.61
40140,"Riverside-San Bernardino-Ontario, CA",2022,1,386.35,388.13
40140,"Riverside-San Bernardino-Ontario, CA",2022,2,402.60,396.41
40140,"Riverside-San Bernardino-Ontario, CA",2022,3,393.29,391.88
40140,"Riverside-San Bernardino-Ontario, CA",2022,4,382.87,385.48
40140,"Riverside-San Bernardino-Ontario, CA",2023,1,377.90,379.86
40140,"Riverside-San Bernardino-Ontario, CA",2023,2,398.97,392.38
40140,"Riverside-San Bernardino-Ontario, CA",2023,3,399.16,397.72
40140,"Riverside-San Bernardino-Ontario, CA",2023,4,403.49,406.43
40140,"Riverside-San Bernardino-Ontario, CA",2024,1,407.24,409.52
40140,"Riverside-San Bernardino-Ontario, CA",2024,2,418.21,411.09
40140,"Riverside-San Bernardino-Ontario, CA",2024,3,414.01,412.44
40380,"Rochester, NY",1991,1,100.00,100.00
40380,"Rochester, NY",1991,2,101.16,100.35
40380,"Rochester, NY",1991,3,101.03,100.47
40380,"Rochester, NY",1991,4,101.70,100.73
40380,"Rochester, NY",1992,1,101.36,101.36
40380,"Rochester, NY",1992,2,102.66,101.84
40380,"Rochester, NY",1992,3,103.50,102.89
40380,"Rochester, NY",1992,4,105.12,104.19
40380,"Rochester, NY",1993,1,103.26,103.23
40380,"Rochester, NY",1993,2,103.89,103.05
40380,"Rochester, NY",1993,3,103.39,102.73
40380,"Rochester, NY",1993,4,104.37,103.54
40380,"Rochester, NY",1994,1,103.60,103.55
40380,"Rochester, NY",1994,2,104.53,103.68
40380,"Rochester, NY",1994,3,103.89,103.15
40380,"Rochester, NY",1994,4,102.17,101.46
40380,"Rochester, NY",1995,1,102.43,102.36
40380,"Rochester, NY",1995,2,102.85,102.03
40380,"Rochester, NY",1995,3,102.74,101.89
40380,"Rochester, NY",1995,4,102.15,101.54
40380,"Rochester, NY",1996,1,102.50,102.46
40380,"Rochester, NY",1996,2,102.97,102.15
40380,"Rochester, NY",1996,3,102.92,101.94
40380,"Rochester, NY",1996,4,102.54,102.00
40380,"Rochester, NY",1997,1,101.53,101.56
40380,"Rochester, NY",1997,2,101.77,100.96
40380,"Rochester, NY",1997,3,102.10,100.98
40380,"Rochester, NY",1997,4,101.88,101.39
40380,"Rochester, NY",1998,1,101.76,101.90
40380,"Rochester, NY",1998,2,102.94,102.12
40380,"Rochester, NY",1998,3,103.86,102.57
40380,"Rochester, NY",1998,4,103.36,102.90
40380,"Rochester, NY",1999,1,103.51,103.77
40380,"Rochester, NY",1999,2,106.59,105.72
40380,"Rochester, NY",1999,3,107.12,105.65
40380,"Rochester, NY",1999,4,107.00,106.56
40380,"Rochester, NY",2000,1,106.40,106.80
40380,"Rochester, NY",2000,2,109.02,108.07
40380,"Rochester, NY",2000,3,111.48,109.84
40380,"Rochester, NY",2000,4,110.36,109.95
40380,"Rochester, NY",2001,1,110.66,111.24
40380,"Rochester, NY",2001,2,112.63,111.54
40380,"Rochester, NY",2001,3,114.34,112.59
40380,"Rochester, NY",2001,4,113.97,113.55
40380,"Rochester, NY",2002,1,114.50,115.30
40380,"Rochester, NY",2002,2,116.95,115.68
40380,"Rochester, NY",2002,3,118.28,116.41
40380,"Rochester, NY",2002,4,118.60,118.17
40380,"Rochester, NY",2003,1,118.27,119.31
40380,"Rochester, NY",2003,2,122.74,121.23
40380,"Rochester, NY",2003,3,125.06,123.05
40380,"Rochester, NY",2003,4,124.64,124.17
40380,"Rochester, NY",2004,1,124.06,125.39
40380,"Rochester, NY",2004,2,128.85,127.07
40380,"Rochester, NY",2004,3,128.54,126.43
40380,"Rochester, NY",2004,4,128.40,127.92
40380,"Rochester, NY",2005,1,127.24,128.82
40380,"Rochester, NY",2005,2,132.62,130.64
40380,"Rochester, NY",2005,3,135.07,132.79
40380,"Rochester, NY",2005,4,132.72,132.30
40380,"Rochester, NY",2006,1,131.48,133.16
40380,"Rochester, NY",2006,2,136.86,134.80
40380,"Rochester, NY",2006,3,137.74,135.25
40380,"Rochester, NY",2006,4,136.66,136.45
40380,"Rochester, NY",2007,1,134.34,135.91
40380,"Rochester, NY",2007,2,137.91,135.90
40380,"Rochester, NY",2007,3,138.36,135.76
40380,"Rochester, NY",2007,4,136.85,136.86
40380,"Rochester, NY",2008,1,135.31,136.59
40380,"Rochester, NY",2008,2,139.70,137.91
40380,"Rochester, NY",2008,3,140.68,137.90
40380,"Rochester, NY",2008,4,136.90,137.11
40380,"Rochester, NY",2009,1,136.45,137.44
40380,"Rochester, NY",2009,2,138.87,137.25
40380,"Rochester, NY",2009,3,141.59,138.80
40380,"Rochester, NY",2009,4,137.44,137.76
40380,"Rochester, NY",2010,1,138.68,139.38
40380,"Rochester, NY",2010,2,140.07,138.64
40380,"Rochester, NY",2010,3,136.49,133.79
40380,"Rochester, NY",2010,4,138.83,139.18
40380,"Rochester, NY",2011,1,136.58,137.19
40380,"Rochester, NY",2011,2,136.55,135.13
40380,"Rochester, NY",2011,3,140.18,137.56
40380,"Rochester, NY",2011,4,137.60,137.86
40380,"Rochester, NY",2012,1,136.14,136.71
40380,"Rochester, NY",2012,2,140.41,138.94
40380,"Rochester, NY",2012,3,141.08,138.54
40380,"Rochester, NY",2012,4,139.79,139.87
40380,"Rochester, NY",2013,1,141.52,142.37
40380,"Rochester, NY",2013,2,142.60,140.88
40380,"Rochester, NY",2013,3,143.16,140.72
40380,"Rochester, NY",2013,4,140.37,140.31
40380,"Rochester, NY",2014,1,138.11,139.15
40380,"Rochester, NY",2014,2,143.00,141.16
40380,"Rochester, NY",2014,3,143.41,140.95
40380,"Rochester, NY",2014,4,142.56,142.40
40380,"Rochester, NY",2015,1,143.25,144.59
40380,"Rochester, NY",2015,2,145.31,143.23
40380,"Rochester, NY",2015,3,148.01,145.51
40380,"Rochester, NY",2015,4,146.38,146.22
40380,"Rochester, NY",2016,1,145.09,146.52
40380,"Rochester, NY",2016,2,151.52,149.29
40380,"Rochester, NY",2016,3,152.73,150.13
40380,"Rochester, NY",2016,4,151.18,151.05
40380,"Rochester, NY",2017,1,149.12,150.67
40380,"Rochester, NY",2017,2,155.33,152.86
40380,"Rochester, NY",2017,3,159.06,156.40
40380,"Rochester, NY",2017,4,159.07,159.08
40380,"Rochester, NY",2018,1,160.59,162.29
40380,"Rochester, NY",2018,2,166.48,163.53
40380,"Rochester, NY",2018,3,168.29,165.52
40380,"Rochester, NY",2018,4,167.50,167.89
40380,"Rochester, NY",2019,1,168.62,170.45
40380,"Rochester, NY",2019,2,174.34,170.65
40380,"Rochester, NY",2019,3,174.53,171.73
40380,"Rochester, NY",2019,4,174.91,175.97
40380,"Rochester, NY",2020,1,176.34,178.23
40380,"Rochester, NY",2020,2,184.59,179.88
40380,"Rochester, NY",2020,3,192.15,189.16
40380,"Rochester, NY",2020,4,196.30,198.42
40380,"Rochester, NY",2021,1,201.67,203.66
40380,"Rochester, NY",2021,2,221.37,214.83
40380,"Rochester, NY",2021,3,223.79,220.39
40380,"Rochester, NY",2021,4,222.64,226.15
40380,"Rochester, NY",2022,1,233.97,235.95
40380,"Rochester, NY",2022,2,254.17,245.83
40380,"Rochester, NY",2022,3,249.57,245.84
40380,"Rochester, NY",2022,4,243.76,248.75
40380,"Rochester, NY",2023,1,253.96,255.55
40380,"Rochester, NY",2023,2,273.94,264.45
40380,"Rochester, NY",2023,3,277.89,273.83
40380,"Rochester, NY",2023,4,270.46,276.88
40380,"Rochester, NY",2024,1,289.13,290.30
40380,"Rochester, NY",2024,2,300.68,290.11
40380,"Rochester, NY",2024,3,298.79,294.51
40900,"Sacramento-Roseville-Folsom, CA",1991,1,100.00,100.00
40900,"Sacramento-Roseville-Folsom, CA",1991,2,100.90,100.07
40900,"Sacramento-Roseville-Folsom, CA",1991,3,99.60,98.77
40900,"Sacramento-Roseville-Folsom, CA",1991,4,99.14,98.84
40900,"Sacramento-Roseville-Folsom, CA",1992,1,99.68,99.65
40900,"Sacramento-Roseville-Folsom, CA",1992,2,97.43,96.66
40900,"Sacramento-Roseville-Folsom, CA",1992,3,96.73,95.88
40900,"Sacramento-Roseville-Folsom, CA",1992,4,94.54,94.29
40900,"Sacramento-Roseville-Folsom, CA",1993,1,92.32,92.25
40900,"Sacramento-Roseville-Folsom, CA",1993,2,91.78,91.10
40900,"Sacramento-Roseville-Folsom, CA",1993,3,91.05,90.21
40900,"Sacramento-Roseville-Folsom, CA",1993,4,89.42,89.24
40900,"Sacramento-Roseville-Folsom, CA",1994,1,88.47,88.34
40900,"Sacramento-Roseville-Folsom, CA",1994,2,88.24,87.64
40900,"Sacramento-Roseville-Folsom, CA",1994,3,88.23,87.37
40900,"Sacramento-Roseville-Folsom, CA",1994,4,86.61,86.48
40900,"Sacramento-Roseville-Folsom, CA",1995,1,86.10,85.93
