DATE,UNRATE,CPI,RGDPPC,MORTGAGE30US,BAA,M2S,T10Y3M,NASDAQ
4/1/2021,5.9333333333333333,268.6226666666666667,64392,3.0038461538461538,3.5533333333333333,20352.400000000000,1.5656250000000000,13847.628095238095
7/1/2021,5.0666666666666667,272.8900000000000000,64877,2.8721428571428571,3.2381250000000000,20817.200000000000,1.2751562500000000,14839.972343750000
10/1/2021,4.1666666666666667,278.6803333333333333,65986,3.0792307692307692,3.3091935483870968,21329.700000000000,1.4791935483870968,15390.786718750000
1/1/2022,3.8000000000000000,284.8260000000000000,65779,3.8223076923076923,3.9653225806451613,21636.633333333333,1.6417741935483871,14000.619838709677
4/1/2022,3.6333333333333333,291.7063333333333333,65760,5.2661538461538462,5.0201612903225806,21690.733333333333,1.8288709677419355,12195.240000000000
7/1/2022,3.5333333333333333,295.5090000000000000,66115,5.6230769230769231,5.3492187500000000,21592.966666666667,0.34765625000000000000,11891.069843750000
10/1/2022,3.5666666666666667,298.4410000000000000,66575,6.6646153846153846,5.9703225806451613,21357.900000000000,-0.360655738,10871.376031746032
1/1/2023,3.5000000000000000,301.2030000000000000,66967,6.3723076923076923,5.6090322580645161,21058.733333333333,-1.135483871,11481.441129032258
4/1/2023,3.5666666666666667,303.4666666666666667,67295,6.5107692307692308,5.6908064516129032,20768.300000000000,-1.673809524,12676.755161290323
7/1/2023,3.7000000000000000,306.0343333333333333,67916,7.0400000000000000,5.9738095238095238,20726.366666666667,-1.385873016,13785.277936507937
10/1/2023,3.7333333333333333,308.0990000000000000,68351,7.3038461538461538,6.1966129032258065,20687.933333333333,-1.077419355,13910.692698412698
1/1/2024,3.8000000000000000,310.9896666666666667,68549,6.7484615384615385,5.7313114754098361,20783.666666666667,-1.297868852,15692.028688524590
4/1/2024,4.0000000000000000,313.1603333333333333,68977,6.9953846153846154,5.9290476190476190,20953.600000000000,-1.017777778,16621.268571428571
7/1/2024,4.2000000000000000,314.1136666666666667,69359,6.5084615384615385,5.6260937500000000,21134.466666666667,-1.2709375,17610.607968750000
